0.1705684,0.09303975,0.3524381,0.93667436,0.7954732,0.64503956
0.16938803,0.0923959,0.3499992,0.93019235,0.7899685,0.64057577
0.16820768,0.09175205,0.3475603,0.92371047,0.78446364,0.636112
0.16702732,0.0911082,0.34512132,0.91722846,0.7789588,0.6316482
0.16584694,0.09046435,0.34268242,0.9107466,0.77345407,0.6271845
0.1646666,0.089820504,0.34024346,0.90426457,0.7679492,0.6227207
0.16348624,0.089176655,0.33780456,0.8977827,0.7624445,0.6182569
0.16230586,0.088532805,0.3353656,0.8913008,0.75693965,0.61379313
0.16112551,0.087888956,0.3329267,0.8848188,0.7514348,0.60932934
0.15994516,0.08724511,0.3304878,0.8783369,0.7459301,0.60486555
0.15876478,0.08660124,0.32804883,0.8718549,0.7404252,0.60040176
0.15758443,0.08595739,0.32560992,0.865373,0.7349204,0.59593797
0.15640408,0.08531354,0.32317096,0.8588911,0.72941566,0.5914743
0.1552237,0.084669694,0.32073206,0.8524091,0.7239108,0.5870105
0.15404335,0.084025845,0.3182931,0.84592724,0.7184061,0.5825467
0.152863,0.083381996,0.3158542,0.83944523,0.71290123,0.5780829
0.15168262,0.082738146,0.3134153,0.83296335,0.7073964,0.5736191
0.15050226,0.0820943,0.31097633,0.82648134,0.70189166,0.56915534
0.14932191,0.08145045,0.30853742,0.81999946,0.6963868,0.56469154
0.14814153,0.0808066,0.30609846,0.8135176,0.69088197,0.56022775
0.14696118,0.08016275,0.30365956,0.80703557,0.68537724,0.5557641
0.14578083,0.0795189,0.3012206,0.8005537,0.6798724,0.5513003
0.14460045,0.07887505,0.2987817,0.7940717,0.67436767,0.5468365
0.1434201,0.0782312,0.2963428,0.7875898,0.6688628,0.5423727
0.14223975,0.07758735,0.29390383,0.7811079,0.663358,0.5379089
0.14105937,0.0769435,0.29146492,0.7746259,0.65785325,0.5334451
0.13987902,0.07629965,0.28902596,0.768144,0.6523484,0.5289813
0.13869867,0.0756558,0.28658706,0.761662,0.64684355,0.52451754
0.13751829,0.07501195,0.2841481,0.7551801,0.6413388,0.52005374
0.13633794,0.074368104,0.2817092,0.7486981,0.635834,0.5155901
0.13515759,0.073724255,0.2792703,0.7422162,0.63032925,0.5111263
0.1339772,0.073080406,0.27683133,0.73573434,0.6248244,0.5066625
0.13279685,0.072436556,0.27439243,0.72925234,0.61931956,0.5021987
0.1316165,0.07179271,0.27195346,0.72277045,0.61381483,0.4977349
0.13043612,0.07114886,0.26951456,0.71628845,0.60831,0.4932711
0.12925577,0.07050501,0.2670756,0.70980656,0.60280514,0.48880732
0.12807542,0.069861144,0.2646367,0.7033247,0.5973004,0.48434353
0.12689504,0.069217294,0.2621978,0.6968427,0.59179556,0.47987986
0.12571469,0.068573445,0.25975883,0.6903608,0.58629084,0.47541606
